N_out,P_low,P_upp
702,0.22486665443705112,0.37891138042874384
703,0.22395944922231326,0.3778571376957749
704,0.2230526787459408,0.376802461033118
705,0.2221463442741619,0.3757473491817849
706,0.22124044708561685,0.3746918008704425
707,0.2203349884714909,0.37363581481527863
708,0.21942996973565143,0.37257938971986926
709,0.21852539219478473,0.3715225242750392
710,0.21762125717853786,0.3704652171587236
711,0.21671756602965975,0.36940746703582716
712,0.2158143201041468,0.3683492725580788
713,0.2149115207713892,0.36729063236388737
714,0.2140091694143207,0.3662315450781919
715,0.21310726742957053,0.3651720093123123
716,0.2122058162276168,0.3641120236637949
717,0.21130481723294403,0.36305158671625803
718,0.21040427188420108,0.3619906970392335
719,0.20950418163436402,0.3609293531880058
720,0.20860454795089944,0.3598675537034497
721,0.2077053723159319,0.35880529711186404
722,0.20680665622641348,0.3577425819248038
723,0.20590840119429588,0.3566794066389074
724,0.20501060874670562,0.3556157697357245
725,0.20411328042612265,0.3545516696815386
726,0.2032164177905611,0.3534871049271866
727,0.20232002241375235,0.3524220739078767
728,0.2014240958853334,0.3513565750430032
729,0.2005286398110363,0.35029060673595636
730,0.19963365581288117,0.3492241673739319
731,0.19873914552937333,0.34815725532773434
732,0.19784511061570265,0.34708986895158034
733,0.1969515527439466,0.3460220065828956
734,0.19605847360327733,0.34495366654211
735,0.19516587490017112,0.3438848471324498
736,0.19427375835862248,0.34281554663972424
737,0.19338212572036106,0.3417457633321106
738,0.19249097874507293,0.3406754954599347
739,0.19160031921062504,0.33960474125544726
740,0.19071014891329408,0.3385334989325973
741,0.18982046966799904,0.33746176668680117
742,0.1889312833085377,0.3363895426947072
743,0.188042591687827,0.335316825113957
744,0.18715439667814904,0.33424361208294173
745,0.18626670017139912,0.3331699017205556
746,0.1853795040793399,0.33209569212594303
747,0.18449281033385956,0.33102098137824243
748,0.18360662088723412,0.32994576753632654
749,0.18272093771239462,0.3288700486385354
750,0.1818357628031999,0.3277938227024074
751,0.18095109817471267,0.32671708772440367
752,0.18006694586348204,0.3256398416796279
753,0.17918330792783022,0.3245620825215422
754,0.17830018644814483,0.32348380818167577
755,0.17741758352717607,0.32240501656933085
756,0.17653550129034046,0.3213257055712807
757,0.17565394188602867,0.32024587305146324
758,0.17477290748591945,0.3191655168506702
759,0.1738924002853004,0.31808463478622806
760,0.1730124225033931,0.31700322465167585
761,0.17213297638368552,0.31592128421643406
762,0.1712540641942698,0.31483881122546986
763,0.17037568822818727,0.31375580339895415
764,0.16949785080377855,0.31267225843191415
765,0.1686205542650422,0.31158817399387706
766,0.16774380098199826,0.3105035477285092
767,0.16686759335106016,0.3094183772532466
768,0.16599193379541266,0.30833266015891936
769,0.16511682476539802,0.30724639400936904
770,0.1642422687389089,0.3061595763410574
771,0.16336826822178896,0.3050722046626688
772,0.16249482574824214,0.30398427645470494
773,0.16162194388124806,0.30289578916907045
774,0.1607496252129882,0.3018067402286514
775,0.1598778723652775,0.30071712702688536
776,0.15900668799000717,0.2996269469273227
777,0.15813607476959446,0.29853619726317904
778,0.15726603541744244,0.29744487533687924
779,0.15639657267840845,0.29635297841959174
780,0.1555276893292823,0.2952605037507545
781,0.15465938817927394,0.2941674485375896
782,0.15379167207051114,0.2930738099546094
783,0.15292454387854737,0.29197958514311306
784,0.15205800651287993,0.29088477121067036
785,0.15119206291747878,0.2897893652305976
786,0.15032671607132642,0.2886933642414218
787,0.14946196898896902,0.2875967652463317
788,0.14859782472107907,0.286499565212621
789,0.14773428635502928,0.2854017610711169
790,0.14687135701547893,0.284303349715598
791,0.14600903986497382,0.2832043280022001
792,0.14514733810455638,0.28210469274880756
793,0.14428625497439118,0.2810044407344343
794,0.14342579375440268,0.2799035686985891
795,0.1425659577649271,0.2788020733406289
796,0.14170675036737823,0.2776999513190975
797,0.14084817496492807,0.2765971992510491
798,0.13999023500320174,0.2754938137113585
799,0.13913293397098825,0.274389791232015
800,0.13827627540096654,0.27328512830140106
801,0.13742026287044895,0.27217982136355545
802,0.13656490000213828,0.27107386681741863
803,0.13571019046490496,0.2699672610160627
804,0.13485613797458063,0.26886000026590307
805,0.1340027462947686,0.26775208082589286
806,0.13315001923767467,0.2666434989066979
807,0.13229796066495525,0.2655342506698546
808,0.131446574488586,0.26442433222690687
809,0.13059586467175,0.2633137396385238
810,0.12974583522974725,0.26220246891359644
811,0.12889649023092453,0.26109051600831434
812,0.1280478337976274,0.2599778768252192
813,0.12719987010717482,0.25886454721223773
814,0.1263526033928568,0.25775052296168943
815,0.12550603794495596,0.25663579980927287
816,0.1246601781117932,0.25552037343302647
817,0.1238150283007986,0.2544042394522643
818,0.12297059297960888,0.2532873934264863
819,0.12212687667719069,0.2521698308542626
820,0.12128388398499235,0.2510515471720882
821,0.12044161955812271,0.2499325377532131
822,0.11960008811656075,0.24881279790643962
823,0.11875929444639377,0.24769232287489262
824,0.1179192434010875,0.24657110783475733
825,0.1170799399027882,0.24544914789398609
826,0.1162413889436571,0.24432643809097176
827,0.11540359558723912,0.2432029733931882
828,0.11456656496986717,0.24207874869579515
829,0.11373030230210135,0.24095375882020698
830,0.11289481287020686,0.23982799851262548
831,0.11206010203766936,0.23870146244253343
832,0.1112261752467506,0.23757414520114806
833,0.11039303802008449,0.23644604129983626
834,0.10956069596231632,0.23531714516848423
835,0.10872915476178457,0.23418745115382633
836,0.10789842019224927,0.23305695351772804
837,0.10706849811466546,0.23192564643542224
838,0.10623939447900577,0.23079352399369846
839,0.10541111532613279,0.22966058018904145
840,0.10458366678972231,0.22852680892571908
841,0.10375705509824051,0.22739220401381788
842,0.10293128657697526,0.22625675916722288
843,0.10210636765012515,0.22512046800154084
844,0.10128230484294698,0.2239833240319662
845,0.1004591047839638,0.2228453206710843
846,0.09963677420723727,0.2217064512266136
847,0.09881531995470283,0.22056670889908292
848,0.09799474897857574,0.2194260867794391
849,0.09717506834382328,0.2182845778465884
850,0.09635628523071305,0.21714217496486332
851,0.09553840693743354,0.21599887088141523
852,0.094721440882794,0.21485465822353012
853,0.09390539460900449,0.21370952949586286
854,0.09309027578453888,0.21256347707758994
855,0.09227609220708644,0.2114164932194731
856,0.09146285180659075,0.21026857004083643
857,0.09065056264838445,0.2091196995264486
858,0.08983923293641838,0.20796987352330787
859,0.0890288710165934,0.20681908373732982
860,0.0882194853801952,0.20566732172992752
861,0.08741108466743797,0.204514578914486
862,0.08660367767112076,0.2033608465527239
863,0.08579727334040055,0.20220611575093728
864,0.08499188078468656,0.20105037745612386
865,0.08418750927766305,0.19989362245197928
866,0.08338416826144024,0.19873584135476385
867,0.0825818673508455,0.1975770246090316
868,0.08178061633785416,0.19641716248321717
869,0.08098042519617066,0.19525624506507522
870,0.08018130408596214,0.19409426225696613
871,0.07938326335875412,0.19293120377098005
872,0.07858631356249324,0.19176705912389425
873,0.07779046544678381,0.19060181763195705
874,0.07699572996830728,0.18943546840548853
875,0.07620211829643042,0.18826800034329239
876,0.07540964181901244,0.1870994021268697
877,0.07461831214841741,0.18592966221442708
878,0.0738281411277435,0.1847587688346678
879,0.0730391408372758,0.18358670998035964
880,0.07225132360117559,0.18241347340166558
881,0.07146470199441457,0.1812390465992305
882,0.07067928884996577,0.18006341681700944
883,0.06989509726626342,0.1788865710348284
884,0.06911214061494286,0.17770849596066218
885,0.06833043254887605,0.17652917802262003
886,0.06754998701051207,0.17534860336062108
887,0.06677081824054254,0.17416675781774782
888,0.06599294078690277,0.17298362693126212
889,0.06521636951412768,0.1717991959232642
890,0.06444111961307775,0.1706134496909817
891,0.06366720661105485,0.16942637279666783
892,0.06289464638232611,0.16823794945708948
893,0.0621234551590758,0.16704816353258556
894,0.06135364954280831,0.1658569985156727
895,0.06058524651622321,0.16466443751917692
896,0.05981826345558805,0.16347046326386483
897,0.059052718143633776,0.1622750580655491
898,0.058288628782999896,0.1610782038216424
899,0.057526014010259585,0.15987988199712655
900,0.05676489291055409,0.15868007360990943
901,0.05600528503286928,0.1574787592155349
902,0.05524721040599068,0.15627591889120984
903,0.05449068955517222,0.15507153221911196
904,0.05373574351955901,0.15386557826893643
905,0.05298239387040715,0.15265803557964164
906,0.05223066273014254,0.15144888214034347
907,0.05148057279231133,0.1502380953703154
908,0.050732147342468226,0.14902565209803664
909,0.04998541028006076,0.14781152853923607
910,0.04924038614136694,0.14659570027387014
911,0.048497100123548575,0.14537814222197343
912,0.04775557810988784,0.14415882861830953
913,0.047015846696278785,0.14293773298575219
914,0.046277933219050604,0.14171482810731628
915,0.04554186578420605,0.14049008599675328
916,0.04480767329816371,0.13926347786762072
917,0.044075385500098596,0.1380349741007284
918,0.04334503299598502,0.13680454420985322
919,0.04261664729445336,0.13557215680561163
920,0.041890260844576255,0.13433777955736426
921,0.04116590707571799,0.13310137915302211
922,0.040443620439581385,0.13186292125660914
923,0.03972343645460541,0.13062237046342728
924,0.03900539175287321,0.12937969025265506
925,0.03828952412970932,0.12813484293719812
926,0.03757587259615325,0.1268877896105941
927,0.036864477434517484,0.12563849009075656
928,0.0361553802572544,0.12438690286032472
929,0.03544862406937499,0.12313298500336534
930,0.034744253334683894,0.12187669213814911
931,0.0340423140461209,0.12061797834569932
932,0.03334285380052271,0.11935679609378336
933,0.03264592187814852,0.11809309615598518
934,0.03195156932734533,0.11682682752546314
935,0.03125984905476342,0.1155579373229606
936,0.030570815921573513,0.11428637069859193
937,0.029884526846176818,0.11301207072688157
938,0.02920104091395359,0.11173497829447776
939,0.028520419494644234,0.11045503197990791
940,0.02784272636802121,0.10917216792467166
941,0.027168027858576305,0.1078863196948947
942,0.02649639298002382,0.10659741813268608
943,0.02582789359050408,0.10530539119624094
944,0.02516260455947028,0.10401016378762995
945,0.024500603947344435,0.102711657567093
946,0.02384197319915482,0.10140979075251921
947,0.02318679735349949,0.1001044779026411
948,0.02253516526833943,0.09879562968229116
949,0.021887169865298373,0.0974831526078721
950,0.02124290839434806,0.09616694877095766
951,0.020602482720983084,0.09484691553767866
952,0.019965999638254628,0.09352294522124516
953,0.01933357120632284,0.09219492472460478
954,0.01870531512253526,0.09086273514983434
955,0.018081355125427523,0.08952625137038928
956,0.01746182143649433,0.08818534156179592
957,0.0168468512441019,0.08683986668573063
958,0.016236589234514875,0.08548967992168821
959,0.01563118817571396,0.084134626039569
960,0.015030809560494407,0.0827745407054844
961,0.014435624316288864,0.08140924971186358
962,0.013845813590271039,0.08003856812150145
963,0.013261569619603675,0.07866229931346425
964,0.012683096698235863,0.07728023391671002
965,0.01211061225346377,0.07589214861480253
966,0.011544348047625719,0.074497804802105
967,0.010984551522847275,0.07309694706820558
968,0.010431487309792598,0.07168930148289165
969,0.009885438925002488,0.07027457364854928
970,0.00934671068573889,0.06885244648014743
971,0.00881562987646467,0.06742257766462578
972,0.008292549207346345,0.06598459674107893
973,0.007777849612713106,0.06453810173000496
974,0.0072719434464972865,0.0630826552232473
975,0.006775278142650665,0.06161777982498429
976,0.006288340421738314,0.06014295280670845
977,0.005811661140763369,0.05865759980347618
978,0.005345820902175946,0.05716108733187386
979,0.004891456560288998,0.05565271384799175
980,0.0044492687890344,0.054131698980256826
981,0.004020030903630789,0.05259717045859702
982,0.003604599158523847,0.05104814810525593
983,0.003203924770575406,0.049483524034362514
984,0.0028190679304892496,0.047902037897478045
985,0.002451214047376138,0.046302245564447286
986,0.002101692381669018,0.044682478968691375
987,0.0017719969808951408,0.04304079385147974
988,0.0014638092808864078,0.04137490060415128
989,0.0011790205458557246,0.03968207096981924
990,0.0009197498224505773,0.03795900937287333
991,0.0006883478718522351,0.03620167085985948
992,0.0004873666605386129,0.03440499560773924
993,0.00031945122198395737,0.03256250753641776
994,0.00018706358617803787,0.03066568017421223
995,9.185624811980375e-05,0.028702878275831845
996,3.336819261190449e-05,0.026657462057878334
997,6.712251324647589e-06,0.024504054103883233
998,3.1641930342551916e-07,0.02220012719423614
999,5.000000413701855e-11,0.01966259351233146
1000,0.0,0.01667072243152068
